id:int	labels:label	type	flags:string_array	lineno:int	code	childnum:int	funcid:int	classname	namespace	endlineno:int	name	doccomment
495	AST	string		25	"false"	0	470	session	""			
496	AST	AST_IF		28		1	470	session	""			
497	AST	AST_IF_ELEM		28		0	470	session	""			
498	AST	AST_BINARY_OP	BINARY_IS_IDENTICAL	28		0	470	session	""			
499	AST	AST_STATIC_PROP		28		0	470	session	""			
500	AST	AST_NAME	NAME_NOT_FQ	28		0	470	session	""			
501	AST	string		28	"self"	0	470	session	""			
502	AST	string		28	"_start"	1	470	session	""			
503	AST	AST_CONST		28		1	470	session	""			
504	AST	AST_NAME	NAME_NOT_FQ	28		0	470	session	""			
505	AST	string		28	"false"	0	470	session	""			
506	AST	AST_STMT_LIST		29		1	470	session	""			
507	AST	AST_STATIC_CALL		30		0	470	session	""			
508	AST	AST_NAME	NAME_NOT_FQ	30		0	470	session	""			
509	AST	string		30	"self"	0	470	session	""			
510	AST	string		30	"start"	1	470	session	""			
511	AST	AST_ARG_LIST		30		2	470	session	""			
512	AST	AST_ASSIGN		32		2	470	session	""			
513	AST	AST_DIM		32		0	470	session	""			
514	AST	AST_VAR		32		0	470	session	""			
515	AST	string		32	"_SESSION"	0	470	session	""			
516	AST	AST_VAR		32		1	470	session	""			
517	AST	string		32	"key"	0	470	session	""			
518	AST	AST_VAR		32		1	470	session	""			
519	AST	string		32	"value"	0	470	session	""			
520	AST	AST_RETURN		33		3	470	session	""			
521	AST	AST_CONST		33		0	470	session	""			
522	AST	AST_NAME	NAME_NOT_FQ	33		0	470	session	""			
523	AST	string		33	"true"	0	470	session	""			
524	AST	NULL		22		3	470	session	""			
525	AST	AST_METHOD	MODIFIER_PUBLIC,MODIFIER_STATIC	36		4	406	session	""	46	get	
526	Artificial	CFG_FUNC_ENTRY					525	session	""		"get"	
527	Artificial	CFG_FUNC_EXIT					525	session	""		"get"	
528	AST	AST_PARAM_LIST		36		0	525	session	""			
529	AST	AST_PARAM		36		0	525	session	""			
530	AST	NULL		36		0	525	session	""			
531	AST	string		36	"key"	1	525	session	""			
532	AST	NULL		36		2	525	session	""			
533	AST	NULL		36		1	525	session	""			
534	AST	AST_STMT_LIST		36		2	525	session	""			
535	AST	AST_IF		37		0	525	session	""			
536	AST	AST_IF_ELEM		37		0	525	session	""			
537	AST	AST_UNARY_OP	UNARY_BOOL_NOT	37		0	525	session	""			
538	AST	AST_VAR		37		0	525	session	""			
539	AST	string		37	"key"	0	525	session	""			
540	AST	AST_STMT_LIST		38		1	525	session	""			
541	AST	AST_RETURN		39		0	525	session	""			
542	AST	AST_CONST		39		0	525	session	""			
543	AST	AST_NAME	NAME_NOT_FQ	39		0	525	session	""			
544	AST	string		39	"false"	0	525	session	""			
545	AST	AST_IF		41		1	525	session	""			
546	AST	AST_IF_ELEM		41		0	525	session	""			
547	AST	AST_BINARY_OP	BINARY_IS_IDENTICAL	41		0	525	session	""			
548	AST	AST_STATIC_PROP		41		0	525	session	""			
549	AST	AST_NAME	NAME_NOT_FQ	41		0	525	session	""			
550	AST	string		41	"self"	0	525	session	""			
551	AST	string		41	"_start"	1	525	session	""			
552	AST	AST_CONST		41		1	525	session	""			
553	AST	AST_NAME	NAME_NOT_FQ	41		0	525	session	""			
554	AST	string		41	"false"	0	525	session	""			
555	AST	AST_STMT_LIST		42		1	525	session	""			
556	AST	AST_STATIC_CALL		43		0	525	session	""			
557	AST	AST_NAME	NAME_NOT_FQ	43		0	525	session	""			
558	AST	string		43	"self"	0	525	session	""			
559	AST	string		43	"start"	1	525	session	""			
560	AST	AST_ARG_LIST		43		2	525	session	""			
561	AST	AST_RETURN		45		2	525	session	""			
562	AST	AST_DIM		45		0	525	session	""			
563	AST	AST_VAR		45		0	525	session	""			
564	AST	string		45	"_SESSION"	0	525	session	""			
565	AST	AST_VAR		45		1	525	session	""			
566	AST	string		45	"key"	0	525	session	""			
567	AST	NULL		36		3	525	session	""			
568	AST	AST_METHOD	MODIFIER_PUBLIC,MODIFIER_STATIC	48		5	406	session	""	60	delete	
569	Artificial	CFG_FUNC_ENTRY					568	session	""		"delete"	
570	Artificial	CFG_FUNC_EXIT					568	session	""		"delete"	
571	AST	AST_PARAM_LIST		48		0	568	session	""			
572	AST	AST_PARAM		48		0	568	session	""			
573	AST	NULL		48		0	568	session	""			
574	AST	string		48	"key"	1	568	session	""			
575	AST	NULL		48		2	568	session	""			
576	AST	NULL		48		1	568	session	""			
577	AST	AST_STMT_LIST		48		2	568	session	""			
578	AST	AST_IF		49		0	568	session	""			
579	AST	AST_IF_ELEM		49		0	568	session	""			
580	AST	AST_UNARY_OP	UNARY_BOOL_NOT	49		0	568	session	""			
581	AST	AST_VAR		49		0	568	session	""			
582	AST	string		49	"key"	0	568	session	""			
583	AST	AST_STMT_LIST		50		1	568	session	""			
584	AST	AST_RETURN		51		0	568	session	""			
585	AST	AST_CONST		51		0	568	session	""			
586	AST	AST_NAME	NAME_NOT_FQ	51		0	568	session	""			
587	AST	string		51	"false"	0	568	session	""			
588	AST	AST_IF_ELEM		53		1	568	session	""			
589	AST	NULL		53		0	568	session	""			
590	AST	AST_STMT_LIST		53		1	568	session	""			
591	AST	AST_IF		53		0	568	session	""			
592	AST	AST_IF_ELEM		53		0	568	session	""			
593	AST	AST_UNARY_OP	UNARY_BOOL_NOT	53		0	568	session	""			
594	AST	AST_ISSET		53		0	568	session	""			
595	AST	AST_DIM		53		0	568	session	""			
596	AST	AST_VAR		53		0	568	session	""			
597	AST	string		53	"_SESSION"	0	568	session	""			
598	AST	AST_VAR		53		1	568	session	""			
599	AST	string		53	"key"	0	568	session	""			
600	AST	AST_STMT_LIST		54		1	568	session	""			
601	AST	AST_RETURN		55		0	568	session	""			
602	AST	AST_CONST		55		0	568	session	""			
603	AST	AST_NAME	NAME_NOT_FQ	55		0	568	session	""			
604	AST	string		55	"false"	0	568	session	""			
605	AST	AST_UNSET		57		1	568	session	""			
606	AST	AST_DIM		57		0	568	session	""			
607	AST	AST_VAR		57		0	568	session	""			
608	AST	string		57	"_SESSION"	0	568	session	""			
609	AST	AST_VAR		57		1	568	session	""			
610	AST	string		57	"key"	0	568	session	""			
611	AST	AST_RETURN		58		2	568	session	""			
612	AST	AST_CONST		58		0	568	session	""			
613	AST	AST_NAME	NAME_NOT_FQ	58		0	568	session	""			
614	AST	string		58	"true"	0	568	session	""			
615	AST	NULL		48		3	568	session	""			
616	AST	AST_METHOD	MODIFIER_PUBLIC,MODIFIER_STATIC	62		6	406	session	""	65	clear	
617	Artificial	CFG_FUNC_ENTRY					616	session	""		"clear"	
618	Artificial	CFG_FUNC_EXIT					616	session	""		"clear"	
619	AST	AST_PARAM_LIST		62		0	616	session	""			
620	AST	NULL		62		1	616	session	""			
621	AST	AST_STMT_LIST		62		2	616	session	""			
622	AST	AST_ASSIGN		63		0	616	session	""			
623	AST	AST_VAR		63		0	616	session	""			
624	AST	string		63	"_SESSION"	0	616	session	""			
625	AST	AST_ARRAY		63		1	616	session	""			
626	AST	AST_RETURN		64		1	616	session	""			
627	AST	AST_CONST		64		0	616	session	""			
628	AST	AST_NAME	NAME_NOT_FQ	64		0	616	session	""			
629	AST	string		64	"true"	0	616	session	""			
630	AST	NULL		62		3	616	session	""			
631	AST	AST_METHOD	MODIFIER_PUBLIC,MODIFIER_STATIC	67		7	406	session	""	74	destory	
632	Artificial	CFG_FUNC_ENTRY					631	session	""		"destory"	
633	Artificial	CFG_FUNC_EXIT					631	session	""		"destory"	
634	AST	AST_PARAM_LIST		67		0	631	session	""			
635	AST	NULL		67		1	631	session	""			
636	AST	AST_STMT_LIST		67		2	631	session	""			
637	AST	AST_IF		68		0	631	session	""			
638	AST	AST_IF_ELEM		68		0	631	session	""			
639	AST	AST_BINARY_OP	BINARY_IS_IDENTICAL	68		0	631	session	""			
640	AST	AST_STATIC_PROP		68		0	631	session	""			
641	AST	AST_NAME	NAME_NOT_FQ	68		0	631	session	""			
642	AST	string		68	"self"	0	631	session	""			
643	AST	string		68	"_start"	1	631	session	""			
644	AST	AST_CONST		68		1	631	session	""			
645	AST	AST_NAME	NAME_NOT_FQ	68		0	631	session	""			
646	AST	string		68	"true"	0	631	session	""			
647	AST	AST_STMT_LIST		69		1	631	session	""			
648	AST	AST_UNSET		70		0	631	session	""			
649	AST	AST_VAR		70		0	631	session	""			
650	AST	string		70	"_SESSION"	0	631	session	""			
651	AST	AST_CALL		71		1	631	session	""			
652	AST	AST_NAME	NAME_NOT_FQ	71		0	631	session	""			
653	AST	string		71	"session_destroy"	0	631	session	""			
654	AST	AST_ARG_LIST		71		1	631	session	""			
655	AST	AST_RETURN		73		1	631	session	""			
656	AST	AST_CONST		73		0	631	session	""			
657	AST	AST_NAME	NAME_NOT_FQ	73		0	631	session	""			
658	AST	string		73	"true"	0	631	session	""			
659	AST	NULL		67		3	631	session	""			
660	Filesystem	File									"image.class.php"	
661	AST	AST_TOPLEVEL	TOPLEVEL_FILE	1					""	54	"xcms/core/library/image.class.php"	
662	Artificial	CFG_FUNC_ENTRY					661				"xcms/core/library/image.class.php"	
663	Artificial	CFG_FUNC_EXIT					661				"xcms/core/library/image.class.php"	
664	AST	AST_STMT_LIST		1		0	661		""			
665	AST	AST_CLASS		3		0	661		""	54	image	
666	AST	NULL		3		0	661	image	""			
667	AST	NULL		3		1	661	image	""			
668	AST	AST_TOPLEVEL	TOPLEVEL_CLASS	3		2	661		""	54	"image"	
669	Artificial	CFG_FUNC_ENTRY					668				"image"	
670	Artificial	CFG_FUNC_EXIT					668				"image"	
671	AST	AST_STMT_LIST		3		0	668	image	""			
672	AST	AST_METHOD	MODIFIER_PUBLIC	4		0	668	image	""	36	createCaptcha	
673	Artificial	CFG_FUNC_ENTRY					672	image	""		"createCaptcha"	
674	Artificial	CFG_FUNC_EXIT					672	image	""		"createCaptcha"	
675	AST	AST_PARAM_LIST		4		0	672	image	""			
676	AST	AST_PARAM		4		0	672	image	""			
677	AST	NULL		4		0	672	image	""			
678	AST	string		4	"width"	1	672	image	""			
679	AST	integer		4	60	2	672	image	""			
680	AST	AST_PARAM		4		1	672	image	""			
681	AST	NULL		4		0	672	image	""			
682	AST	string		4	"height"	1	672	image	""			
683	AST	integer		4	24	2	672	image	""			
684	AST	NULL		4		1	672	image	""			
685	AST	AST_STMT_LIST		4		2	672	image	""			
686	AST	AST_IF		6		0	672	image	""			
687	AST	AST_IF_ELEM		6		0	672	image	""			
688	AST	AST_UNARY_OP	UNARY_BOOL_NOT	6		0	672	image	""			
689	AST	AST_ISSET		6		0	672	image	""			
690	AST	AST_VAR		6		0	672	image	""			
691	AST	string		6	"_SESSION"	0	672	image	""			
692	AST	AST_STMT_LIST		7		1	672	image	""			
693	AST	AST_CALL		8		0	672	image	""			
694	AST	AST_NAME	NAME_NOT_FQ	8		0	672	image	""			
695	AST	string		8	"session_start"	0	672	image	""			
696	AST	AST_ARG_LIST		8		1	672	image	""			
697	AST	AST_ASSIGN		12		1	672	image	""			
698	AST	AST_VAR		12		0	672	image	""			
699	AST	string		12	"code"	0	672	image	""			
700	AST	string		12	"ABCDEFG1234567"	1	672	image	""			
701	AST	AST_ASSIGN		13		2	672	image	""			
702	AST	AST_VAR		13		0	672	image	""			
703	AST	string		13	"length"	0	672	image	""			
704	AST	integer		13	4	1	672	image	""			
705	AST	AST_ASSIGN		14		3	672	image	""			
706	AST	AST_VAR		14		0	672	image	""			
707	AST	string		14	"captcha_value"	0	672	image	""			
708	AST	string		14	""	1	672	image	""			
709	AST	AST_FOR		15		4	672	image	""			
710	AST	AST_EXPR_LIST		15		0	672	image	""			
711	AST	AST_ASSIGN		15		0	672	image	""			
712	AST	AST_VAR		15		0	672	image	""			
713	AST	string		15	"i"	0	672	image	""			
714	AST	integer		15	0	1	672	image	""			
715	AST	AST_EXPR_LIST		15		1	672	image	""			
716	AST	AST_BINARY_OP	BINARY_IS_SMALLER	15		0	672	image	""			
717	AST	AST_VAR		15		0	672	image	""			
718	AST	string		15	"i"	0	672	image	""			
719	AST	AST_VAR		15		1	672	image	""			
720	AST	string		15	"length"	0	672	image	""			
721	AST	AST_EXPR_LIST		15		2	672	image	""			
722	AST	AST_POST_INC		15		0	672	image	""			
723	AST	AST_VAR		15		0	672	image	""			
724	AST	string		15	"i"	0	672	image	""			
725	AST	AST_STMT_LIST		16		3	672	image	""			
726	AST	AST_ASSIGN		17		0	672	image	""			
727	AST	AST_VAR		17		0	672	image	""			
728	AST	string		17	"char"	0	672	image	""			
729	AST	AST_DIM		17		1	672	image	""			
730	AST	AST_VAR		17		0	672	image	""			
731	AST	string		17	"code"	0	672	image	""			
732	AST	AST_CALL		17		1	672	image	""			
733	AST	AST_NAME	NAME_NOT_FQ	17		0	672	image	""			
734	AST	string		17	"rand"	0	672	image	""			
735	AST	AST_ARG_LIST		17		1	672	image	""			
736	AST	integer		17	0	0	672	image	""			
737	AST	AST_BINARY_OP	BINARY_SUB	17		1	672	image	""			
738	AST	AST_CALL		17		0	672	image	""			
739	AST	AST_NAME	NAME_NOT_FQ	17		0	672	image	""			
740	AST	string		17	"strlen"	0	672	image	""			
741	AST	AST_ARG_LIST		17		1	672	image	""			
742	AST	AST_VAR		17		0	672	image	""			
743	AST	string		17	"code"	0	672	image	""			
744	AST	integer		17	1	1	672	image	""			
745	AST	AST_ASSIGN_OP	BINARY_CONCAT	18		1	672	image	""			
746	AST	AST_VAR		18		0	672	image	""			
747	AST	string		18	"captcha_value"	0	672	image	""			
748	AST	AST_VAR		18		1	672	image	""			
749	AST	string		18	"char"	0	672	image	""			
750	AST	AST_ASSIGN		20		5	672	image	""			
751	AST	AST_DIM		20		0	672	image	""			
752	AST	AST_VAR		20		0	672	image	""			
753	AST	string		20	"_SESSION"	0	672	image	""			
754	AST	string		20	"captcha"	1	672	image	""			
755	AST	AST_CALL		20		1	672	image	""			
756	AST	AST_NAME	NAME_NOT_FQ	20		0	672	image	""			
757	AST	string		20	"strtolower"	0	672	image	""			
758	AST	AST_ARG_LIST		20		1	672	image	""			
759	AST	AST_VAR		20		0	672	image	""			
760	AST	string		20	"captcha_value"	0	672	image	""			
761	AST	AST_ASSIGN		22		6	672	image	""			
762	AST	AST_VAR		22		0	672	image	""			
763	AST	string		22	"captcha"	0	672	image	""			
764	AST	AST_CALL		22		1	672	image	""			
765	AST	AST_NAME	NAME_NOT_FQ	22		0	672	image	""			
766	AST	string		22	"imagecreate"	0	672	image	""			
767	AST	AST_ARG_LIST		22		1	672	image	""			
768	AST	AST_VAR		22		0	672	image	""			
769	AST	string		22	"width"	0	672	image	""			
770	AST	AST_VAR		22		1	672	image	""			
771	AST	string		22	"height"	0	672	image	""			
772	AST	AST_CALL		24		7	672	image	""			
773	AST	AST_NAME	NAME_NOT_FQ	24		0	672	image	""			
774	AST	string		24	"imagecolorallocate"	0	672	image	""			
775	AST	AST_ARG_LIST		24		1	672	image	""			
776	AST	AST_VAR		24		0	672	image	""			
777	AST	string		24	"captcha"	0	672	image	""			
778	AST	integer		24	255	1	672	image	""			
779	AST	integer		24	255	2	672	image	""			
780	AST	integer		24	255	3	672	image	""			
781	AST	AST_ASSIGN		26		8	672	image	""			
782	AST	AST_VAR		26		0	672	image	""			
783	AST	string		26	"fontcolor"	0	672	image	""			
784	AST	AST_CALL		26		1	672	image	""			
785	AST	AST_NAME	NAME_NOT_FQ	26		0	672	image	""			
786	AST	string		26	"imagecolorallocate"	0	672	image	""			
787	AST	AST_ARG_LIST		26		1	672	image	""			
788	AST	AST_VAR		26		0	672	image	""			
789	AST	string		26	"captcha"	0	672	image	""			
790	AST	AST_CALL		26		1	672	image	""			
791	AST	AST_NAME	NAME_NOT_FQ	26		0	672	image	""			
792	AST	string		26	"rand"	0	672	image	""			
793	AST	AST_ARG_LIST		26		1	672	image	""			
794	AST	integer		26	0	0	672	image	""			
795	AST	integer		26	200	1	672	image	""			
796	AST	AST_CALL		26		2	672	image	""			
797	AST	AST_NAME	NAME_NOT_FQ	26		0	672	image	""			
798	AST	string		26	"rand"	0	672	image	""			
799	AST	AST_ARG_LIST		26		1	672	image	""			
800	AST	integer		26	0	0	672	image	""			
801	AST	integer		26	120	1	672	image	""			
802	AST	AST_CALL		26		3	672	image	""			
803	AST	AST_NAME	NAME_NOT_FQ	26		0	672	image	""			
804	AST	string		26	"rand"	0	672	image	""			
805	AST	AST_ARG_LIST		26		1	672	image	""			
806	AST	integer		26	0	0	672	image	""			
807	AST	integer		26	120	1	672	image	""			
808	AST	AST_FOR		28		9	672	image	""			
809	AST	AST_EXPR_LIST		28		0	672	image	""			
810	AST	AST_ASSIGN		28		0	672	image	""			
811	AST	AST_VAR		28		0	672	image	""			
812	AST	string		28	"i"	0	672	image	""			
813	AST	integer		28	0	1	672	image	""			
814	AST	AST_EXPR_LIST		28		1	672	image	""			
815	AST	AST_BINARY_OP	BINARY_IS_SMALLER	28		0	672	image	""			
816	AST	AST_VAR		28		0	672	image	""			
817	AST	string		28	"i"	0	672	image	""			
818	AST	AST_VAR		28		1	672	image	""			
819	AST	string		28	"length"	0	672	image	""			
820	AST	AST_EXPR_LIST		28		2	672	image	""			
821	AST	AST_POST_INC		28		0	672	image	""			
822	AST	AST_VAR		28		0	672	image	""			
823	AST	string		28	"i"	0	672	image	""			
824	AST	AST_STMT_LIST		28		3	672	image	""			
825	AST	AST_ASSIGN		29		0	672	image	""			
826	AST	AST_VAR		29		0	672	image	""			
827	AST	string		29	"fontsize"	0	672	image	""			
828	AST	integer		29	5	1	672	image	""			
829	AST	AST_ASSIGN		30		1	672	image	""			
830	AST	AST_VAR		30		0	672	image	""			
831	AST	string		30	"x"	0	672	image	""			
832	AST	AST_BINARY_OP	BINARY_ADD	30		1	672	image	""			
833	AST	AST_BINARY_OP	BINARY_MUL	30		0	672	image	""			
834	AST	AST_CALL		30		0	672	image	""			
835	AST	AST_NAME	NAME_NOT_FQ	30		0	672	image	""			
836	AST	string		30	"floor"	0	672	image	""			
837	AST	AST_ARG_LIST		30		1	672	image	""			
838	AST	AST_BINARY_OP	BINARY_DIV	30		0	672	image	""			
839	AST	AST_VAR		30		0	672	image	""			
840	AST	string		30	"width"	0	672	image	""			
841	AST	AST_VAR		30		1	672	image	""			
842	AST	string		30	"length"	0	672	image	""			
843	AST	AST_VAR		30		1	672	image	""			
844	AST	string		30	"i"	0	672	image	""			
845	AST	integer		30	5	1	672	image	""			
846	AST	AST_ASSIGN		31		2	672	image	""			
847	AST	AST_VAR		31		0	672	image	""			
848	AST	string		31	"y"	0	672	image	""			
849	AST	AST_CALL		31		1	672	image	""			
850	AST	AST_NAME	NAME_NOT_FQ	31		0	672	image	""			
851	AST	string		31	"rand"	0	672	image	""			
852	AST	AST_ARG_LIST		31		1	672	image	""			
853	AST	integer		31	0	0	672	image	""			
854	AST	AST_BINARY_OP	BINARY_SUB	31		1	672	image	""			
855	AST	AST_VAR		31		0	672	image	""			
856	AST	string		31	"height"	0	672	image	""			
857	AST	integer		31	15	1	672	image	""			
858	AST	AST_CALL		32		3	672	image	""			
859	AST	AST_NAME	NAME_NOT_FQ	32		0	672	image	""			
860	AST	string		32	"imagechar"	0	672	image	""			
861	AST	AST_ARG_LIST		32		1	672	image	""			
862	AST	AST_VAR		32		0	672	image	""			
863	AST	string		32	"captcha"	0	672	image	""			
864	AST	AST_VAR		32		1	672	image	""			
865	AST	string		32	"fontsize"	0	672	image	""			
866	AST	AST_VAR		32		2	672	image	""			
867	AST	string		32	"x"	0	672	image	""			
868	AST	AST_VAR		32		3	672	image	""			
869	AST	string		32	"y"	0	672	image	""			
870	AST	AST_DIM		32		4	672	image	""			
871	AST	AST_VAR		32		0	672	image	""			
872	AST	string		32	"captcha_value"	0	672	image	""			
873	AST	AST_VAR		32		1	672	image	""			
874	AST	string		32	"i"	0	672	image	""			
875	AST	AST_VAR		32		5	672	image	""			
876	AST	string		32	"fontcolor"	0	672	image	""			
877	AST	AST_METHOD_CALL		35		10	672	image	""			
878	AST	AST_VAR		35		0	672	image	""			
879	AST	string		35	"this"	0	672	image	""			
880	AST	string		35	"outImage"	1	672	image	""			
881	AST	AST_ARG_LIST		35		2	672	image	""			
882	AST	AST_VAR		35		0	672	image	""			
883	AST	string		35	"captcha"	0	672	image	""			
884	AST	NULL		4		3	672	image	""			
885	AST	AST_METHOD	MODIFIER_PRIVATE	39		1	668	image	""	53	outImage	
886	Artificial	CFG_FUNC_ENTRY					885	image	""		"outImage"	
887	Artificial	CFG_FUNC_EXIT					885	image	""		"outImage"	
888	AST	AST_PARAM_LIST		39		0	885	image	""			
889	AST	AST_PARAM		39		0	885	image	""			
890	AST	NULL		39		0	885	image	""			
891	AST	string		39	"image"	1	885	image	""			
892	AST	NULL		39		2	885	image	""			
893	AST	AST_PARAM		39		1	885	image	""			
894	AST	NULL		39		0	885	image	""			
895	AST	string		39	"type"	1	885	image	""			
896	AST	string		39	"png"	2	885	image	""			
897	AST	AST_PARAM		39		2	885	image	""			
898	AST	NULL		39		0	885	image	""			
899	AST	string		39	"file_name"	1	885	image	""			
900	AST	string		39	""	2	885	image	""			
901	AST	NULL		39		1	885	image	""			
902	AST	AST_STMT_LIST		39		2	885	image	""			
903	AST	AST_CALL		40		0	885	image	""			
904	AST	AST_NAME	NAME_NOT_FQ	40		0	885	image	""			
905	AST	string		40	"header"	0	885	image	""			
906	AST	AST_ARG_LIST		40		1	885	image	""			
907	AST	AST_BINARY_OP	BINARY_CONCAT	40		0	885	image	""			
908	AST	string		40	"Content-type: image/"	0	885	image	""			
909	AST	AST_VAR		40		1	885	image	""			
910	AST	string		40	"type"	0	885	image	""			
911	AST	AST_ASSIGN		41		1	885	image	""			
912	AST	AST_VAR		41		0	885	image	""			
913	AST	string		41	"image_fun"	0	885	image	""			
914	AST	AST_BINARY_OP	BINARY_CONCAT	41		1	885	image	""			
915	AST	string		41	"image"	0	885	image	""			
916	AST	AST_VAR		41		1	885	image	""			
917	AST	string		41	"type"	0	885	image	""			
918	AST	AST_IF		43		2	885	image	""			
919	AST	AST_IF_ELEM		43		0	885	image	""			
920	AST	AST_EMPTY		43		0	885	image	""			
921	AST	AST_VAR		43		0	885	image	""			
922	AST	string		43	"file_name"	0	885	image	""			
923	AST	AST_STMT_LIST		44		1	885	image	""			
924	AST	AST_CALL		45		0	885	image	""			
925	AST	AST_VAR		45		0	885	image	""			
926	AST	string		45	"image_fun"	0	885	image	""			
927	AST	AST_ARG_LIST		45		1	885	image	""			
928	AST	AST_VAR		45		0	885	image	""			
929	AST	string		45	"image"	0	885	image	""			
930	AST	AST_IF_ELEM		48		1	885	image	""			
931	AST	NULL		48		0	885	image	""			
932	AST	AST_STMT_LIST		48		1	885	image	""			
933	AST	AST_CALL		49		0	885	image	""			
934	AST	AST_VAR		49		0	885	image	""			
935	AST	string		49	"image_fun"	0	885	image	""			
936	AST	AST_ARG_LIST		49		1	885	image	""			
937	AST	AST_VAR		49		0	885	image	""			
938	AST	string		49	"image"	0	885	image	""			
939	AST	AST_VAR		49		1	885	image	""			
940	AST	string		49	"file_name"	0	885	image	""			
941	AST	AST_CALL		51		3	885	image	""			
942	AST	AST_NAME	NAME_NOT_FQ	51		0	885	image	""			
943	AST	string		51	"imagedestroy"	0	885	image	""			
944	AST	AST_ARG_LIST		51		1	885	image	""			
945	AST	AST_VAR		51		0	885	image	""			
946	AST	string		51	"image"	0	885	image	""			
947	AST	AST_EXIT		52		4	885	image	""			
948	AST	NULL		52		0	885	image	""			
949	AST	NULL		39		3	885	image	""			
950	Filesystem	File									"base.class.php"	
951	AST	AST_TOPLEVEL	TOPLEVEL_FILE	1					""	113	"xcms/core/library/base.class.php"	
952	Artificial	CFG_FUNC_ENTRY					951				"xcms/core/library/base.class.php"	
953	Artificial	CFG_FUNC_EXIT					951				"xcms/core/library/base.class.php"	
954	AST	AST_STMT_LIST		1		0	951		""			
955	AST	AST_CLASS		2		0	951		""	112	base	
956	AST	NULL		2		0	951	base	""			
957	AST	NULL		2		1	951	base	""			
958	AST	AST_TOPLEVEL	TOPLEVEL_CLASS	2		2	951		""	112	"base"	
959	Artificial	CFG_FUNC_ENTRY					958				"base"	
960	Artificial	CFG_FUNC_EXIT					958				"base"	
961	AST	AST_STMT_LIST		3		0	958	base	""			
962	AST	AST_PROP_DECL	MODIFIER_PROTECTED	5		0	958	base	""			
963	AST	AST_PROP_ELEM		5		0	958	base	""			
964	AST	string		5	"view"	0	958	base	""			
965	AST	NULL		5		1	958	base	""			
966	AST	AST_PROP_DECL	MODIFIER_PROTECTED	6		1	958	base	""			
967	AST	AST_PROP_ELEM		6		0	958	base	""			
968	AST	string		6	"model"	0	958	base	""			
969	AST	NULL		6		1	958	base	""			
970	AST	AST_METHOD	MODIFIER_PUBLIC	8		2	958	base	""	12	__construct	
971	Artificial	CFG_FUNC_ENTRY					970	base	""		"__construct"	
972	Artificial	CFG_FUNC_EXIT					970	base	""		"__construct"	
973	AST	AST_PARAM_LIST		8		0	970	base	""			
974	AST	NULL		8		1	970	base	""			
975	AST	AST_STMT_LIST		8		2	970	base	""			
976	AST	AST_ASSIGN		9		0	970	base	""			
977	AST	AST_PROP		9		0	970	base	""			
978	AST	AST_VAR		9		0	970	base	""			
979	AST	string		9	"this"	0	970	base	""			
980	AST	string		9	"view"	1	970	base	""			
981	AST	AST_STATIC_CALL		9		1	970	base	""			
982	AST	AST_VAR		9		0	970	base	""			
983	AST	string		9	"this"	0	970	base	""			
984	AST	string		9	"loadLibraryClass"	1	970	base	""			
985	AST	AST_ARG_LIST		9		2	970	base	""			
986	AST	string		9	"view"	0	970	base	""			
